Cites	Authors	Title	Year	Source	Publisher	ArticleURL	CitesURL	GSRank	QueryDate	Type	DOI	ISSN	CitationURL	Volume	Issue	StartPage	EndPage	ECC
99	D Lee, M Mani, F Chiu, WW Chu	Nesting-Based Relational-to-XML Schema Translation.	2001	WebDB			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9864868511981131633	16	3/9/2017	Book chapter			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MzL-WnEAAAAJ&pagesize=100&citation_for_view=MzL-WnEAAAAJ:qjMakFHDy7sC	0	0	61	66	99
69	A Biliris, G Hjalmtysson, HV Jagadish, MA Jones, D Lee, IS Mumick, ...	Declarative message addressing	2001	US Patent 6			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1232266597371744122	23	3/9/2017	Patent			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MzL-WnEAAAAJ&pagesize=100&citation_for_view=MzL-WnEAAAAJ:mVmsd5A6BfQC	212	0	552	552	69
34	A Bonifati, D Lee	Technical survey of xml schema and query languages	2001	Submitted for journal publication			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5813691314651425818	43	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MzL-WnEAAAAJ&pagesize=100&citation_for_view=MzL-WnEAAAAJ:ULOm3_A8WrAC	0	0	0	0	34
21	D Lee, WW Chu	Towards intelligent semantic caching for web sources	2001	Journal of Intelligent Information Systems			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6324047063097458702	56	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MzL-WnEAAAAJ&pagesize=100&citation_for_view=MzL-WnEAAAAJ:Wp0gIr-vW9MC	17	1	23	45	21
6	M Mani, D Lee, M Murata	Normal forms for regular tree grammars	2001	Unpublished Manuscript, UCLA-CS			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15571462877778380795	99	3/9/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MzL-WnEAAAAJ&pagesize=100&citation_for_view=MzL-WnEAAAAJ:isC4tDSrTZIC	0	0	0	0	6
5	BJ Lee, MK Won, DG Shin	Effects of source-sink on flowering and growth in chrysanthemum (Dendranthema grandiflora Tzvelev)	2001	HORTICULTURE ENVIRONMENT and BIOTECHNOLOGY			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11739302318124029329	112	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MzL-WnEAAAAJ&cstart=100&pagesize=100&citation_for_view=MzL-WnEAAAAJ:dT4-KZ621vcC	42	6	625	630	5
4	C Butera Jr, C Butera Jr	Modular butane lighter	2001	US Patent 6			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=425358314498655806	132	3/9/2017	Patent			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MzL-WnEAAAAJ&cstart=100&pagesize=100&citation_for_view=MzL-WnEAAAAJ:0tRseZjC4qsC	186	0	774	774	4
2	H Mifune, Y Nakamura, M Seki, T Tsukamoto, , T Tsukamoto	Combustor structure for igniters	2001	US Patent 6			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15912462108916704308	179	3/9/2017	Patent			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MzL-WnEAAAAJ&cstart=100&pagesize=100&citation_for_view=MzL-WnEAAAAJ:jLZKTOxUWNYC	227	0	844	844	2
0	JJ Jung, SM Choi, YM Lee, Y Ku, CP Chung, SB Han, IC Rhyu	The affecting factor to magnification ratio from alveolar crest to inferior mandibular canal in diagnosis of implant site of mandibular molar region with panoramic radiography	2001	대한치주과학회지: Vol				280	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MzL-WnEAAAAJ&cstart=200&pagesize=100&citation_for_view=MzL-WnEAAAAJ:hTqO-V9ugBQC	31	4	0	0	0
0	배달희， 류호정， 선도원， 진경태， 이동규	난류유동층에서 고속유동층으로의 전이유속에 대한 온도의 영향	2001	HWAHAK KONGHAK				281	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MzL-WnEAAAAJ&cstart=200&pagesize=100&citation_for_view=MzL-WnEAAAAJ:Q9ss7R9eeXsC	39	4	456	464	0
347	D Lee, WW Chu	Comparative analysis of six XML schema languages	2000	Sigmod Record			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16295227437400109434	2	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MzL-WnEAAAAJ&pagesize=100&citation_for_view=MzL-WnEAAAAJ:u-x6o8ySG0sC	29	3	76	87	347
181	D Lee, WW Chu	Constraints-preserving transformation from XML document type definition to relational schema	2000	International Conference on Conceptual Modeling			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7524975501483108246	3	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MzL-WnEAAAAJ&pagesize=100&citation_for_view=MzL-WnEAAAAJ:d1gkVwhDpl0C	0	0	323	338	181
64	D Lee, M Mani, M Murata	Reasoning about XML schema languages using formal language theory	2000	Technical report, IBM Almaden Research Center, 2000. Log			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15008711435163883014	27	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MzL-WnEAAAAJ&pagesize=100&citation_for_view=MzL-WnEAAAAJ:_FxGoFyzp5QC	95071	11	65	76	64
6	D Lee, W Mao, H Chiu, WW Chu	TBE: A Graphical Interface for Writing Trigger Rules in Active Databases	2000	Advances in Visual Information Management			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1128137158127047167	100	3/9/2017	Book chapter			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MzL-WnEAAAAJ&pagesize=100&citation_for_view=MzL-WnEAAAAJ:4JMBOYKVnBMC	0	0	367	386	6
5	L Chan, L Chan	Childproof cigarette lighter	2000	US Patent 6			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2683135988935135090	113	3/9/2017	Patent			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MzL-WnEAAAAJ&cstart=100&pagesize=100&citation_for_view=MzL-WnEAAAAJ:V1pH50uuazEC	142	0	767	767	5
3	D Lee, W Mao, WW Chu	TBE: Trigger-By-Example	2000	International Conference on Conceptual Modeling			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12520001666821386759	156	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MzL-WnEAAAAJ&cstart=100&pagesize=100&citation_for_view=MzL-WnEAAAAJ:RYcK_YlVTxYC	0	0	112	125	3
2	J Lee, J Lee	Air conditioner	2000	US Patent 6			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16678504474913238563,9698694404829577419	180	3/9/2017	Patent			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MzL-WnEAAAAJ&cstart=100&pagesize=100&citation_for_view=MzL-WnEAAAAJ:oyQIn_cjXD4C	92	0	386	386	2
0	MI Kang, SW Cho, ES Oh, KH Baik, WY Lee, KW Oh, HS Kim, JH Han, ...	The Effect of Hematopoietic Stem Cell Transplantation in the Origin and the Osteoblastic Differentiation of the Human Bone Marrow Stromal Cell	2000	Journal of Korean Society of Endocrinology 15 (4-5)				282	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MzL-WnEAAAAJ&cstart=200&pagesize=100&citation_for_view=MzL-WnEAAAAJ:ntg98fmFLVcC	0	0	571	581	0
0	JH Kim, SH Park, JC Kim, CD Kim, MY Baek, SJ Kim, SH Kim, TH Kwon, ...	Mizoribine in Living Donor Kidney Transplantation: Twenty Four-week Results of A Single Center, Pre-randomized, Open-label, Prospective, Comparative, Phase III Study	2000	Korean J Nephrol				283	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MzL-WnEAAAAJ&cstart=200&pagesize=100&citation_for_view=MzL-WnEAAAAJ:mWUU9EPYiGkC	19	5	982	985	0
3	H Wang, Z Li, D Kifer, C Graif	Crime Rate Inference with Big Data	2016	KDD '16 Proceedings of the 22nd ACM SIGKDD International Conference on ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9153373024715189984	30	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r0nnyGYAAAAJ&pagesize=100&citation_for_view=r0nnyGYAAAAJ:p2g8aNsByqUC	0	0	0	0	3
2	F Wu, Z Li	Where did you go: Personalized annotation of mobility records	2016	Proceedings of the 25th ACM International on Conference on Information and ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7357153097835595389	31	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r0nnyGYAAAAJ&pagesize=100&citation_for_view=r0nnyGYAAAAJ:XiSMed-E-HIC	0	0	0	0	2
0	Z Li, C You, M Gonzales, AK Wendt, F Wu, SL Brantley	Searching for anomalous methane in shallow groundwater near shale gas wells	2016	Journal of Contaminant Hydrology				33	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r0nnyGYAAAAJ&pagesize=100&citation_for_view=r0nnyGYAAAAJ:738O_yMBCRsC	195	0	23	30	0
0	H Wang, YH Kuo, D Kifer, Z Li	A simple baseline for travel time estimation using large-scale trip data	2016	Proceedings of the 24th ACM SIGSPATIAL International Conference on Advances ...				34	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r0nnyGYAAAAJ&pagesize=100&citation_for_view=r0nnyGYAAAAJ:WbkHhVStYXYC	0	0	0	0	0
16	F Wu, Z Li, WC Lee, H Wang, Z Huang	Semantic annotation of mobility data using social media	2015	Proceedings of the 24th International Conference on World Wide Web			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14975531976744864601	18	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r0nnyGYAAAAJ&pagesize=100&citation_for_view=r0nnyGYAAAAJ:D03iK_w7-QYC	0	0	1253	1263	16
0	Z Li, J Wang, J Han	ePeriodicity: Mining Event Periodicity from Incomplete Observations	2015	IEEE Transactions on Knowledge and Data Engineering				35	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r0nnyGYAAAAJ&pagesize=100&citation_for_view=r0nnyGYAAAAJ:bFI3QPDXJZMC	27	5	1219	1232	0
15	H Wang, Z Li, WC Lee	PGT: Measuring mobility relationship using personal, global and temporal factors	2014	Data Mining (ICDM), 2014 IEEE International Conference on			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1579970347428019870	19	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r0nnyGYAAAAJ&pagesize=100&citation_for_view=r0nnyGYAAAAJ:f2IySw72cVMC	0	0	570	579	15
10	Z Li, J Han	Mining periodicity from dynamic and incomplete spatiotemporal data	2014	Data Mining and Knowledge Discovery for Big Data			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15925509079264015376	21	3/9/2017	Book chapter			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r0nnyGYAAAAJ&pagesize=100&citation_for_view=r0nnyGYAAAAJ:isC4tDSrTZIC	0	0	41	81	10
9	F Wu, TKH Lei, Z Li, J Han	MoveMine 2.0: mining object relationships from movement data	2014	Proceedings of the VLDB Endowment			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7362038030947509963	23	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r0nnyGYAAAAJ&pagesize=100&citation_for_view=r0nnyGYAAAAJ:3s1wT3WcHBgC	7	13	1613	1616	9
6	P Yin, M Ye, WC Lee, Z Li	Mining GPS data for trajectory recommendation	2014	Pacific-Asia Conference on Knowledge Discovery and Data Mining			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6667611760352044969	26	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r0nnyGYAAAAJ&pagesize=100&citation_for_view=r0nnyGYAAAAJ:blknAaTinKkC	0	0	50	61	6
5	Z Li	Spatiotemporal pattern mining: algorithms and applications	2014	Frequent Pattern Mining			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=134826447060708119	28	3/9/2017	Book chapter			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r0nnyGYAAAAJ&pagesize=100&citation_for_view=r0nnyGYAAAAJ:yD5IFk8b50cC	0	0	283	306	5
12	Z Li, B Ding, F Wu, TKH Lei, R Kays, MC Crofoot	Attraction and avoidance detection from movements	2013	Proceedings of the VLDB Endowment			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6612401750258161245	20	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r0nnyGYAAAAJ&pagesize=100&citation_for_view=r0nnyGYAAAAJ:TFP_iSt0sucC	7	3	157	168	12
9	Z Li, F Wu, MC Crofoot	Mining following relationships in movement data	2013	Data Mining (ICDM), 2013 IEEE 13th International Conference on			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12505622534896312483	24	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r0nnyGYAAAAJ&pagesize=100&citation_for_view=r0nnyGYAAAAJ:r0BpntZqJG4C	0	0	458	467	9
7	Z Wu, Z Li, P Mitra, CL Giles	Can back-of-the-book indexes be automatically created?	2013	Proceedings of the 22nd ACM international conference on Conference on ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15872951148021411797	25	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r0nnyGYAAAAJ&pagesize=100&citation_for_view=r0nnyGYAAAAJ:qxL8FJ1GzNcC	0	0	0	0	7
5	Z Wu, S Das, Z Li, P Mitra, CL Giles	Searching online book documents and analyzing book citations	2013	Proceedings of the 2013 ACM symposium on Document engineering			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14757363698668743770	29	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r0nnyGYAAAAJ&pagesize=100&citation_for_view=r0nnyGYAAAAJ:4DMP91E08xMC	0	0	81	90	5
156	Q Gu, Z Li, J Han	Generalized fisher score for feature selection	2012	arXiv preprint arXiv:1202.			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2841411821710108118	3	3/9/2017	Preprint			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r0nnyGYAAAAJ&pagesize=100&citation_for_view=r0nnyGYAAAAJ:ufrVoPGSRksC	3725	0	0	0	156
38	Z Li, J Han, B Ding, R Kays	Mining periodic behaviors of object movements for animal and biological sustainability studies	2012	Data Mining and Knowledge Discovery			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4214706114866518006	12	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r0nnyGYAAAAJ&pagesize=100&citation_for_view=r0nnyGYAAAAJ:LkGwnXOMwfcC	24	2	355	386	38
28	Z Li, J Wang, J Han	Mining event periodicity from incomplete observations	2012	Proceedings of the 18th ACM SIGKDD international conference on Knowledge ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3038710827540065228	16	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r0nnyGYAAAAJ&pagesize=100&citation_for_view=r0nnyGYAAAAJ:UebtZRa9Y70C	0	0	0	0	28
6	Q Gu, M Danilevsky, Z Li, J Han	Locality Preserving Feature Learning.	2012	AISTATS			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15941353902803970157	27	3/9/2017	Book chapter			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r0nnyGYAAAAJ&pagesize=100&citation_for_view=r0nnyGYAAAAJ:2osOgNQ5qMEC	0	0	477	485	6
1	A Fuxman, A Kannan, Z Li, P Tsaparas	Enabling Direct Interest-Aware Audience Selection	2012	a) A 2,			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16098168622295079344	32	3/9/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r0nnyGYAAAAJ&pagesize=100&citation_for_view=r0nnyGYAAAAJ:hqOjcs7Dif8C	0	0	0	1	1
88	B Ding, M Winslett, J Han, Z Li	Differentially private data cubes: optimizing noise sources and consistency	2011	Proceedings of the 2011 ACM SIGMOD International Conference on Management of ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1923554243287682774	5	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r0nnyGYAAAAJ&pagesize=100&citation_for_view=r0nnyGYAAAAJ:IjCSPb-OGe4C	0	0	0	0	88
79	Q Gu, Z Li, J Han	Joint feature selection and subspace learning	2011	IJCAI Proceedings-International Joint Conference on Artificial Intelligence ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15908690373460039252	7	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r0nnyGYAAAAJ&pagesize=100&citation_for_view=r0nnyGYAAAAJ:u-x6o8ySG0sC	0	0	0	0	79
72	Z Li, J Han, M Ji, LA Tang, Y Yu, B Ding, JG Lee, R Kays	Movemine: Mining moving object data for discovery of animal movement patterns	2011	ACM Transactions on Intelligent Systems and Technology (TIST)			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14351432058903410265	8	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r0nnyGYAAAAJ&pagesize=100&citation_for_view=r0nnyGYAAAAJ:eQOLeE2rZwMC	2	4	37	37	72
62	X Yu, A Pan, LA Tang, Z Li, J Han	Geo-friends recommendation in gps-based cyber-physical social network	2011	Advances in Social Networks Analysis and Mining (ASONAM), 2011 International ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18321062831983988597	10	3/9/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r0nnyGYAAAAJ&pagesize=100&citation_for_view=r0nnyGYAAAAJ:WF5omc3nYNoC	0	0	0	0	62
36	Q Gu, Z Li, J Han	Correlated multi-label feature selection	2011	Proceedings of the 20th ACM international conference on Information and ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8450619936750198596	13	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r0nnyGYAAAAJ&pagesize=100&citation_for_view=r0nnyGYAAAAJ:9yKSN-GCB0IC	0	0	0	0	36
29	Q Gu, Z Li, J Han	Linear discriminant dimensionality reduction	2011	Joint European Conference on Machine Learning and Knowledge Discovery in ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15646531848541444869	15	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r0nnyGYAAAAJ&pagesize=100&citation_for_view=r0nnyGYAAAAJ:u5HHmVD_uO8C	0	0	0	0	29
26	Q Gu, Z Li, J Han	Learning a Kernel for Multi-Task Clustering.	2011	AAAI			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2416218720755175581	17	3/9/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r0nnyGYAAAAJ&pagesize=100&citation_for_view=r0nnyGYAAAAJ:d1gkVwhDpl0C	0	0	0	0	26
10	Z Li, CX Lin, B Ding, J Han	Mining significant time intervals for relationship detection	2011	International Symposium on Spatial and Temporal Databases			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1803393427993253298	22	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r0nnyGYAAAAJ&pagesize=100&citation_for_view=r0nnyGYAAAAJ:roLk4NBRz8UC	0	0	386	403	10
