Cites	Authors	Title	Year	Source	Publisher	ArticleURL	CitesURL	GSRank	QueryDate	Type	DOI	ISSN	CitationURL	Volume	Issue	StartPage	EndPage	ECC
1	"J Yen, C Maitland, A Tapia"	Simulated Decision Making for ICT Coordination in Disaster Relief Using Cognitive Agents	2007	"AI in ICT for Development�Workshop at IJCAI, Twentieth International Joint ..."			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=237503551801967303	302	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=300&pagesize=100&citation_for_view=DxqKhDcAAAAJ:ZfRJV9d4-WMC	0	0	0	0	1
0	"S Zhu, J Abraham, SA Paul, M Reddy, J Yen, M Pfaff, C DeFlitch"	R-CAST-MED	2007	"11th Conference on Artificial Intelligence in Medicine, AIME"				334	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=300&pagesize=100&citation_for_view=DxqKhDcAAAAJ:eGYfIraVYiQC	2007	0	0	0	0
0	"T Jeong, J Kang, Y John, I Choi, S Choi, H Yang, G Park, S Yoo"	A time division multiplexing (TDM) logic mapping method for computational applications	2007	"International Conference on Computational Science and Its Applications, 1096 ..."				335	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=300&pagesize=100&citation_for_view=DxqKhDcAAAAJ:kF1pexMAQbMC	0	0	0	0	0
0	"L Giles, A McCallum, B Mobasher, O Nasraoui, M Spiliopoulou, ..."	The Joint Ninth WEBKDD and 1st SNA-KDD Workshop on Web Mining and Social Network Analysis	2007	Proceedings of the 13th ACM SIGKDD international conference on Knowledge ...				336	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=300&pagesize=100&citation_for_view=DxqKhDcAAAAJ:4fGpz3EwCPoC	0	0	0	0	0
118	"J Yen, X Fan, S Sun, T Hanratty, J Dumer"	Agents with shared mental models for enhancing team decision makings	2006	Decision Support Systems			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=717743192714298556	21	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:0EnyYjriUFMC	41	3	634	653	118
79	"S Sun, A Kumar, J Yen"	Merging workflows: A new perspective on connecting business processes	2006	Decision Support Systems			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2064891080381637262	32	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:L8Ckcad2t8MC	42	2	844	858	79
54	"X Fan, B Sun, S Sun, M McNeese, J Yen"	RPD-enabled agents teaming with humans for multi-context decision making	2006	Proceedings of the fifth international joint conference on Autonomous agents ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15709035445113194985	47	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:QIV2ME_5wuYC	0	0	0	0	54
38	"RL Popp, J Yen"	Emergent information technologies and enabling policies for counter-terrorism	2006		John Wiley & Sons		https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7270011182722301160	63	3/9/2017	Book			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:RHpTSmoSYBkC	0	0	0	0	38
19	"X Fan, J Yen, M Miller, TR Ioerger, R Volz"	MALLET-a multi-agent logic language for encoding teamwork	2006	IEEE Transactions on Knowledge and Data Engineering			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1281725312398502447	98	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:vV6vV6tmYwMC	18	1	123	138	19
10	"X Fan, R Wang, S Sun, J Yen, RA Volz"	Context-centric needs anticipation using information needs graphs	2006	Applied Intelligence			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9386043441692209600	161	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=100&pagesize=100&citation_for_view=DxqKhDcAAAAJ:u9iWguZQMMsC	24	1	75	89	10
7	"G Airy, PC Chen, X Fan, J Yen, D Hall, M Brogan, T Huynh"	Collaborative RPD agents assisting decision making in active decision spaces	2006	Proceedings of the IEEE/WIC/ACM international conference on Intelligent ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12048545645435731930	188	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=100&pagesize=100&citation_for_view=DxqKhDcAAAAJ:hkOj_22Ku90C	0	0	0	0	7
6	"K Kamali, X Fan, J Yen"	Multiparty proactive communication: A perspective for evolving shared mental models	2006	PROCEEDINGS OF THE NATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11729672334239795767	199	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=100&pagesize=100&citation_for_view=DxqKhDcAAAAJ:PR6Y55bgFSsC	21	1	685	685	6
5	"B Sun, D Zhou, H Zha, J Yen"	Multi-task text segmentation and alignment based on weighted mutual information	2006	Proceedings of the 15th ACM international conference on Information and ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9328577776305622925	216	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=200&pagesize=100&citation_for_view=DxqKhDcAAAAJ:4fKUyHm3Qg0C	0	0	0	0	5
3	"R Wang, T Mullen, V Avasarala, J Yen"	A Market-Based Adaptation for Resolving Competing Needs for Scarce Resources.	2006	IAT			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12393193353722619275	250	3/9/2017	Book chapter			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=200&pagesize=100&citation_for_view=DxqKhDcAAAAJ:ipzZ9siozwsC	0	0	350	356	3
2	"PC Chen, X Fan, S Zhu, J Yen"	Boosting-based learning agents for experience classification	2006	Proceedings of the IEEE/WIC/ACM international conference on Intelligent ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1330720620262630991	270	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=200&pagesize=100&citation_for_view=DxqKhDcAAAAJ:dTyEYWd-f8wC	0	0	0	0	2
2	"DL Hall, M McNeese, J Yen, MS El-Nasr"	"A three pronged approach for improved data understanding: 3-D visualization, use of gaming techniques, and intelligent advisory agents"	2006	PENNSYLVANIA STATE UNIV UNIVERSITY PARK PA COLLEGE OF INFORMATION SCIENCES ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5612265737844013831	271	3/9/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=200&pagesize=100&citation_for_view=DxqKhDcAAAAJ:Aul-kAQHnToC	0	0	0	0	2
2	"S Sun, X Fan, J Yen"	Sharing Intelligence Using Information Supply Chains.	2006	Emergent Information Technologies and Enabling Policies for Counter-Terrorism			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12714940880781315585	272	3/9/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=200&pagesize=100&citation_for_view=DxqKhDcAAAAJ:JQOojiI6XY0C	0	0	0	0	2
1	"Y Ji, H Ying, DC Barth-Jones, J Yen, S Zhu, RE Miller, RM Massanari"	A team agent approach to postmarketing surveillance of adverse drug reactions	2006	"Engineering in Medicine and Biology Society, 2005. IEEE-EMBS 2005"	27th ...		https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15585355370392921202	303	3/9/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=300&pagesize=100&citation_for_view=DxqKhDcAAAAJ:AvfA0Oy_GE0C	0	0	0	0	1
0	"J Jonas, J Karat"	Anonymized Semantic Directories and a Privacy-Enhancing Architecture for Enterprise Discovery.	2006	Emergent Information Technologies and Enabling Policies for Counter-Terrorism				337	3/9/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=300&pagesize=100&citation_for_view=DxqKhDcAAAAJ:vDZJ-YLwNdEC	0	0	0	0	0
105	"YR Yang, JG Yen, RY Wang, LL Yen, FK Lieu"	Gait outcomes after additional backward walking training in patients with stroke: a randomized controlled trial	2005	Clinical rehabilitation			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17501996214862774617	23	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:lgwcVrK6X84C	19	3	264	273	105
73	"X Fan, S Sun, M McNeese, J Yen"	Extending the recognition-primed decision model to support human-agent collaboration	2005	Proceedings of the fourth international joint conference on Autonomous ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18038496603308973032	35	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:3fE2CSJIrl8C	0	0	0	0	73
65	"X Fan, J Yen, RA Volz"	A theoretical framework on proactive information exchange in agent teamwork	2005	Artificial Intelligence			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10225886049899752845	38	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:YOwf2qJgpHMC	169	1	23	97	65
59	"JG Yen, RY Wang, HH Chen, CT Hong"	Effectiveness of modified constraint-induced movement therapy on upper limb function in stroke subjects	2005	Acta Neurol Taiwan			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8208256726116635854	42	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:2tRrZ1ZAMYUC	14	1	16	20	59
57	"DH Widyantoro, J Yen"	Relevant data expansion for learning concept drift from sparsely labeled data	2005	IEEE Transactions on Knowledge and Data Engineering			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7677061559810082474	45	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:mVmsd5A6BfQC	17	3	401	412	57
53	"S Sun, J Yen"	Information supply chain: A unified framework for information-sharing	2005	International Conference on Intelligence and Security Informatics			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5096407928051984717	49	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:TQgYirikUcIC	0	0	422	428	53
21	"X Fan, S Sun, J Yen"	On Shared Situation Awareness for Supporting Human Decision-Making Teams.	2005	AAAI Spring Symposium: AI Technologies for Homeland Security			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10490408921487870740	89	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:u_35RYKgDlwC	0	0	17	24	21
20	"X Fan, S Sun, B Sun, G Airy, M McNeese, J Yen, T Hanratty, J Dumer"	Collaborative RPD-enabled agents assisting the three-block challenge in command and control in complex and urban terrain	2005	Proceedings of 2005 BRIMS Conference Behavior Representation in Modeling and ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18368697429011426148	93	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:NMxIlDl6LWMC	0	0	0	0	20
15	"X Fan, J Yen"	Conversation pattern-based anticipation of teammates' information needs via overhearing	2005	"Intelligent Agent Technology, IEEE/WIC/ACM International Conference on"			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9536922990057183252	122	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=100&pagesize=100&citation_for_view=DxqKhDcAAAAJ:a0OBvERweLwC	0	0	316	322	15
12	"Y Ji, H Ying, J Yen, S Zhu, RM Massanari, DC Barth-Jones"	Team-based multi-agent system for early detection of adverse drug reactions in postmarketing surveillance	2005	"Fuzzy Information Processing Society, 2005. NAFIPS 2005. Annual Meeting of ..."			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8964208147867227603	143	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=100&pagesize=100&citation_for_view=DxqKhDcAAAAJ:AXPGKjj_ei8C	0	0	0	0	12
8	"X Fan, R Wang, B Sun, S Sun, J Yen"	Multi-agent information dependence	2005	"Integration of Knowledge Intensive Multi-Agent Systems, 2005"	International ...		https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7575296963504552651	176	3/9/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=100&pagesize=100&citation_for_view=DxqKhDcAAAAJ:fQNAKQ3IYiAC	0	0	0	0	8
7	"J Yen, R Popp, G Cybenko, KA Taipale, L Sweeny, P Rosenzweig"	Homeland security	2005	IEEE Intelligent Systems			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5954829875160952566	189	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=100&pagesize=100&citation_for_view=DxqKhDcAAAAJ:l7t_Zn2s7bgC	20	5	76	86	7
3	"X Fan, J Yen"	The semantics of potential intentions	2005	PROCEEDINGS OF THE NATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10780214584484670789	251	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=200&pagesize=100&citation_for_view=DxqKhDcAAAAJ:1yQoGdGgb4wC	20	1	71	71	3
3	"S Sun, P Liu, G Airy, S Zhu, J Yen"	Toward secure and credible information sharing using information supply chains	2005	"International Journal of Uncertainty, Fuzziness and Knowledge-Based Systems"			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14110217156882121468	252	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=200&pagesize=100&citation_for_view=DxqKhDcAAAAJ:Fu2w8maKXqMC	0	0	0	0	3
2	"J Yen, R Popp"	AI Technologies for Homeland Security	2005	"Stanford University, March"			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13099931598548764869	273	3/9/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=200&pagesize=100&citation_for_view=DxqKhDcAAAAJ:uLbwQdceFCQC	0	0	0	0	2
1	"R Wang, P Kogut, S Zhu, Y Leung, J Yen"	Semantic Web Enabled Collaborative Agents for Supporting Analyst Teams	2005	2005 International Conference on intelligence Analysis			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=997665691312966560	304	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=300&pagesize=100&citation_for_view=DxqKhDcAAAAJ:2KloaMYe4IUC	0	0	0	0	1
0	"K Kamali, X Fan, J Yen"	Multiparty proactive communication in agent teamwork	2005	"Tools with Artificial Intelligence, 2005. ICTAI 05"	17th IEEE International ...			338	3/9/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=300&pagesize=100&citation_for_view=DxqKhDcAAAAJ:QYdC8u9Cj1oC	0	0	0	0	0
0	"K Kamali, X Fan, J Yen"	Third-party subscription in multiparty dialogues for agent teams	2005	"Intelligent Agent Technology, IEEE/WIC/ACM International Conference on"				339	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=300&pagesize=100&citation_for_view=DxqKhDcAAAAJ:4vMrXwiscB8C	0	0	447	450	0
0	"JP Li, S Jaffard, CY Suen, J Daugman, V Wickerhauser, B Torresani, ..."	Wavelet Analysis and Active Media Technology:(In 3 Volumes)	2005	World Scientific				340	3/9/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=300&pagesize=100&citation_for_view=DxqKhDcAAAAJ:2ywjKiB__4kC	0	0	0	0	0
0	"L Kamali, L Jiang, J Yen, KW Wang"	Neurofuzzy learning of strategies for optimal control problems	2005	"Fuzzy Information Processing Society, 2005. NAFIPS 2005. Annual Meeting of ..."				341	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=300&pagesize=100&citation_for_view=DxqKhDcAAAAJ:KbBQZpvPDL4C	0	0	0	0	0
0	"ML Anderson, T Barkowsky, P Berry, D Blank, T Chklovski, P Domingos, ..."	Reports on the 2005 AAAI Spring Symposium Series	2005	AI Magazine				342	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=300&pagesize=100&citation_for_view=DxqKhDcAAAAJ:FPJr55Dyh1AC	26	2	87	87	0
0	"C Chen, J Yen, M Miller, R Volz, W Shebilske"	An Agent-based Framework for Enhancing Helping Behaviors in Human Teamwork	2005	Proceedings of the 2005 conference on Artificial Intelligence in Education ...				343	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=300&pagesize=100&citation_for_view=DxqKhDcAAAAJ:LI9QrySNdTsC	0	0	0	0	0
0	"R Popp, J Yen"	Homeland Security	2005	IEEE Computer Society				344	3/9/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=300&pagesize=100&citation_for_view=DxqKhDcAAAAJ:2v_ZtQDX9iAC	0	0	0	0	0
0	"R Ben-Eliyahu�Zohary, MT Cox, M Davis, X Fan, J Yen, RA Volz, ..."	"Anderson, ML Why is AI so scary?(Book review)(2) 201�208 Bart�k, R. Constraint Processing, by R. Dechter (Book review)(2) 142�145"	2005	Artificial Intelligence				345	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=300&pagesize=100&citation_for_view=DxqKhDcAAAAJ:7H_MAutzIkAC	169	0	211	212	0
0	"JG Yen, RY Wang, HH Chen, CT Hong"	Effectiveness of Modified Constraint-Induced Movement Therapy	2005					346	3/9/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=300&pagesize=100&citation_for_view=DxqKhDcAAAAJ:BJbdYPG6LGMC	0	0	0	0	0
0	"S Sun, J Yen"	Part II-Short Papers-Information Management and Sharing-Information Supply Chain: A Unified Framework for Information-Sharing	2005	Lecture Notes in Computer Science				347	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=300&pagesize=100&citation_for_view=DxqKhDcAAAAJ:k8Z6L05lTy4C	3495	0	422	428	0
84	"X Fan, J Yen"	Modeling and simulating human teamwork behaviors using intelligent agents	2004	Physics of life reviews			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6003313151579239408	29	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:Zph67rFs4hoC	1	3	173	201	84
27	"JH Kim, YI Kim, YT Byun, YM Jhon, S Lee, SH Kim, DH Woo"	AII-Optical Logic Gates Using Semiconductor Optical-Amplifier-Based Devices and Their Applications	2004	JOURNAL-KOREAN PHYSICAL SOCIETY			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11473574301330950996	77	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:5bg8sr1QxYwC	45	1	1158	1161	27
23	"Y Zhang, RA Volz, J Yen"	A decision-theoretic approach for designing proactive communication in multi-agent teamwork	2004	Proceedings of the 2004 ACM symposium on Applied computing			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15758274817825976136	84	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:bEWYMUwI8FkC	0	0	64	71	23
21	"J Yen, X Fan, S Sun, M McNeese, D Hall"	Supporting anti-terrorist analyst teams using agents with shared RPD process	2004	"Computational Intelligence for Homeland Security and Personal Safety, 2004 ..."			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9034146511085190758	90	3/9/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:M05iB0D1s5AC	0	0	0	0	21
18	"J Yen, X Fan, RA Volz"	Information needs in agent teamwork	2004	Web Intelligence and Agent Systems: An International Journal			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11547857418027872055	103	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=100&pagesize=100&citation_for_view=DxqKhDcAAAAJ:70eg2SAEIzsC	2	4	231	247	18
17	"S Sun, I Councill, X Fan, FE Ritter, J Yen"	Comparing teamwork modeling in an empirical approach	2004	inform			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2081503249252253207	109	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=100&pagesize=100&citation_for_view=DxqKhDcAAAAJ:GnPB-g6toBAC	21	0	104	104	17
15	"S Sun, V Avasarala, T Mullen, J Yen"	PSUTAC: A trading agent designed from heuristics to knowledge	2004	AAMAS 2004 Workshop on Trading Agent Design and Analysis			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12822424584042792485	123	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=100&pagesize=100&citation_for_view=DxqKhDcAAAAJ:k_IJM867U9cC	0	0	0	0	15
14	J Yen	Emerging technologies for homeland security	2004	Communications of the ACM			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15237809548186909466	132	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=100&pagesize=100&citation_for_view=DxqKhDcAAAAJ:4OULZ7Gr8RgC	47	3	33	35	14
12	"X Fan, J Yen, MS Miller, RA Volz"	The semantics of MALLET�An agent teamwork encoding language	2004	International Workshop on Declarative Agent Languages and Technologies			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14074464490403364205	144	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=100&pagesize=100&citation_for_view=DxqKhDcAAAAJ:dfsIfKJdRG4C	0	0	69	91	12
12	"P Kogut, J Yen, Y Leung, S Sun, R Wang, T Mielczarek, B Hellar"	Proactive information gathering for homeland security teams	2004	Communications of the ACM			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4623967074652991654	145	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=100&pagesize=100&citation_for_view=DxqKhDcAAAAJ:J_g5lzvAfSwC	47	3	48	50	12
8	"X Fan, J Yen, R Wang, S Sun, RA Volz"	Context-centric proactive information delivery	2004	"Intelligent Agent Technology, 2004.(IAT 2004). Proceedings. IEEE/WIC/ACM ..."			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17228507798205598346	177	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=100&pagesize=100&citation_for_view=DxqKhDcAAAAJ:KxtntwgDAa4C	0	0	0	0	8
8	"X Fan, K Umapathy, J Yen, S Purao"	Team-based agents for proactive failure handling in dynamic composition of Web services	2004	"Web Services, 2004. Proceedings. IEEE International Conference on"			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12612179547795163363	178	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=100&pagesize=100&citation_for_view=DxqKhDcAAAAJ:pyW8ca7W8N0C	0	0	782	785	8
7	"T Mullen, S Sun, V Avasarala, J Bagby, J Yen, M Levi"	Implications of agent-based supply chain games	2004	"Systems, Man and Cybernetics, 2004 IEEE International Conference on"			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13830034885257816963	190	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=100&pagesize=100&citation_for_view=DxqKhDcAAAAJ:mvPsJ3kp5DgC	3	0	2125	2130	7
5	"X Fan, K Umapathy, J Yen, S Purao"	An agent-based approach for interleaved composition and execution of web services	2004	International Conference on Conceptual Modeling			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8706303866819470848	217	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=200&pagesize=100&citation_for_view=DxqKhDcAAAAJ:D_sINldO8mEC	0	0	582	595	5
2	"J Yen, TR Ioerger, MS Miller, S Sun, K Kamali, S Zhu, X Fan, RA Volz"	CAST manual	2004	"IST, The Pennsylvania State University, Tech"	Rep		https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18236231086509323144	274	3/9/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=200&pagesize=100&citation_for_view=DxqKhDcAAAAJ:tKAzc9rXhukC	0	0	0	0	2
0	"H Lim, J Yen"	Preliminary Study of Attention Control Modeling in Complex Skill Training Environments	2004	Conference of the Canadian Society for Computational Studies of Intelligence ...				348	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=300&pagesize=100&citation_for_view=DxqKhDcAAAAJ:F9fV5C73w3QC	0	0	0	0	0
0	"JP Li, J Daugman, V Wickerhauser, B Torresani, J Yen, N Zhong, SK Pal, ..."	"Wavelet Analysis and Its Applications, and Active Media Technology:(In 2 Volumes)"	2004	World Scientific				349	3/9/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=300&pagesize=100&citation_for_view=DxqKhDcAAAAJ:eAlLMO4JVmQC	0	0	0	0	0
0	"M McNeese, S Purao, J Thomas, J Yen"	Where No One Has Gone Before...	2004	Decision Line				350	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=300&pagesize=100&citation_for_view=DxqKhDcAAAAJ:g3aElNc5_aQC	15	0	0	0	0
